employer_id,periode,expected_contribution,actual_remittance
EMP-0473,2025-04,16005000.0,15780000.0
EMP-0473,2025-05,16050000.0,16031000.0
EMP-0473,2025-06,16333000.0,16323000.0
EMP-0473,2025-07,16186000.0,16247000.0
EMP-0473,2025-08,15818000.0,15819000.0
EMP-0473,2025-09,16252000.0,16132000.0
EMP-0473,2025-10,16447000.0,16287000.0
EMP-0473,2025-11,16606000.0,16379000.0
EMP-0473,2025-12,16887000.0,17111000.0
EMP-0474,2025-01,18462000.0,18649000.0
EMP-0474,2025-02,18441000.0,18366000.0
EMP-0474,2025-03,18559000.0,18564000.0
EMP-0474,2025-04,19010000.0,18996000.0
EMP-0474,2025-05,18678000.0,18913000.0
EMP-0474,2025-06,19789000.0,19711000.0
EMP-0474,2025-07,20217000.0,19782000.0
EMP-0474,2025-08,19629000.0,19733000.0
EMP-0474,2025-09,19905000.0,19609000.0
EMP-0474,2025-10,19137000.0,19342000.0
EMP-0474,2025-11,19186000.0,18994000.0
EMP-0474,2025-12,18866000.0,18933000.0
EMP-0475,2025-01,23515000.0,23454000.0
EMP-0475,2025-02,24125000.0,24072000.0
EMP-0475,2025-03,23726000.0,23868000.0
EMP-0475,2025-04,23240000.0,23271000.0
EMP-0475,2025-05,22956000.0,22861000.0
EMP-0475,2025-06,22716000.0,22644000.0
EMP-0475,2025-07,23282000.0,22974000.0
EMP-0475,2025-08,23662000.0,23697000.0
EMP-0475,2025-09,24368000.0,24450000.0
EMP-0475,2025-10,24618000.0,25389000.0
EMP-0475,2025-11,23771000.0,23809000.0
EMP-0475,2025-12,23813000.0,23784000.0
EMP-0476,2025-01,29983000.0,29659000.0
EMP-0476,2025-02,29647000.0,29537000.0
EMP-0476,2025-03,30486000.0,30494000.0
EMP-0476,2025-04,30757000.0,30456000.0
EMP-0476,2025-05,29330000.0,29530000.0
EMP-0476,2025-06,29654000.0,29587000.0
EMP-0476,2025-07,31122000.0,31324000.0
EMP-0476,2025-08,30088000.0,29827000.0
EMP-0476,2025-09,30376000.0,30452000.0
EMP-0476,2025-10,30360000.0,30296000.0
EMP-0476,2025-11,31154000.0,31553000.0
EMP-0476,2025-12,31228000.0,31241000.0
EMP-0477,2025-01,38440000.0,37955000.0
EMP-0477,2025-02,38526000.0,38432000.0
EMP-0477,2025-03,39735000.0,39047000.0
EMP-0477,2025-04,38910000.0,39027000.0
EMP-0477,2025-05,37645000.0,38167000.0
EMP-0477,2025-06,37755000.0,37845000.0
EMP-0477,2025-07,38569000.0,38674000.0
EMP-0477,2025-08,40991000.0,41149000.0
EMP-0477,2025-09,40723000.0,40362000.0
EMP-0477,2025-10,40771000.0,40462000.0
EMP-0477,2025-11,40811000.0,41025000.0
EMP-0477,2025-12,40457000.0,40364000.0
EMP-0478,2025-01,46599000.0,47581000.0
EMP-0478,2025-02,45444000.0,46101000.0
EMP-0478,2025-03,47114000.0,46758000.0
EMP-0478,2025-04,47628000.0,47284000.0
EMP-0478,2025-05,47954000.0,47301000.0
EMP-0478,2025-06,25531000.0,25337000.0
EMP-0478,2025-07,26888000.0,26819000.0
EMP-0478,2025-08,25748000.0,25821000.0
EMP-0478,2025-09,26086000.0,26054000.0
EMP-0478,2025-10,23439000.0,23918000.0
EMP-0478,2025-11,25522000.0,25760000.0
EMP-0478,2025-12,25213000.0,25337000.0
EMP-0479,2025-01,117369000.0,117986000.0
EMP-0479,2025-02,116823000.0,114432000.0
EMP-0479,2025-03,111741000.0,109123000.0
EMP-0479,2025-04,114558000.0,114535000.0
EMP-0479,2025-05,123321000.0,124429000.0
EMP-0479,2025-06,126433000.0,125784000.0
EMP-0479,2025-07,122000000.0,122472000.0
EMP-0479,2025-08,132212000.0,133195000.0
EMP-0479,2025-09,128070000.0,129389000.0
EMP-0479,2025-10,126320000.0,125677000.0
EMP-0479,2025-11,128786000.0,128515000.0
EMP-0479,2025-12,132069000.0,131576000.0
EMP-0480,2025-01,102441000.0,101712000.0
EMP-0480,2025-02,102364000.0,102522000.0
EMP-0480,2025-03,98357000.0,97257000.0
EMP-0480,2025-04,99186000.0,100506000.0
EMP-0480,2025-05,95344000.0,95248000.0
EMP-0480,2025-06,94518000.0,94321000.0
EMP-0480,2025-07,96104000.0,94498000.0
EMP-0480,2025-08,94867000.0,93671000.0
EMP-0480,2025-09,96740000.0,97748000.0
EMP-0480,2025-10,94375000.0,97952000.0
EMP-0480,2025-11,94436000.0,95164000.0
EMP-0480,2025-12,90933000.0,90687000.0
EMP-0481,2025-01,105520000.0,104827000.0
EMP-0481,2025-02,98174000.0,97044000.0
EMP-0481,2025-03,100736000.0,99143000.0
EMP-0481,2025-04,96171000.0,96491000.0
EMP-0481,2025-05,100167000.0,100261000.0
EMP-0481,2025-06,100047000.0,99274000.0
EMP-0481,2025-07,102506000.0,102439000.0
EMP-0481,2025-08,100191000.0,100408000.0
EMP-0481,2025-09,100326000.0,98584000.0
EMP-0481,2025-10,101852000.0,102875000.0
EMP-0481,2025-11,99202000.0,100644000.0
EMP-0481,2025-12,99579000.0,99599000.0
EMP-0482,2025-01,54065000.0,55129000.0
EMP-0482,2025-02,52229000.0,52547000.0
EMP-0482,2025-03,52246000.0,53112000.0
EMP-0482,2025-04,50351000.0,50257000.0
EMP-0482,2025-05,49875000.0,50378000.0
EMP-0482,2025-06,51608000.0,51754000.0
EMP-0482,2025-07,49554000.0,49162000.0
EMP-0482,2025-08,51399000.0,51788000.0
EMP-0482,2025-09,51756000.0,52308000.0
EMP-0482,2025-10,50474000.0,50509000.0
EMP-0482,2025-11,52462000.0,52424000.0
EMP-0482,2025-12,52469000.0,53070000.0
EMP-0483,2025-01,116386000.0,115190000.0
EMP-0483,2025-02,115796000.0,115030000.0
EMP-0483,2025-03,115250000.0,114810000.0
EMP-0483,2025-04,117309000.0,116925000.0
EMP-0483,2025-05,117581000.0,116239000.0
EMP-0483,2025-06,115593000.0,114409000.0
EMP-0483,2025-07,112301000.0,113131000.0
EMP-0483,2025-08,117441000.0,116988000.0
EMP-0483,2025-09,114979000.0,112950000.0
EMP-0483,2025-10,109165000.0,109276000.0
EMP-0483,2025-11,109884000.0,110590000.0
EMP-0483,2025-12,110145000.0,110989000.0
EMP-0484,2025-01,99954000.0,101884000.0
EMP-0484,2025-02,99862000.0,99531000.0
EMP-0484,2025-03,99308000.0,98933000.0
EMP-0484,2025-04,101753000.0,102431000.0
EMP-0484,2025-05,95555000.0,95598000.0
EMP-0484,2025-06,101074000.0,100891000.0
EMP-0484,2025-07,102685000.0,102756000.0
EMP-0484,2025-08,101728000.0,102232000.0
EMP-0484,2025-09,94853000.0,95471000.0
EMP-0484,2025-10,101166000.0,101343000.0
EMP-0484,2025-11,98896000.0,97384000.0
EMP-0484,2025-12,102473000.0,102919000.0
EMP-0485,2025-01,50962000.0,49896000.0
EMP-0485,2025-02,49892000.0,49616000.0
EMP-0485,2025-03,51366000.0,51124000.0
EMP-0485,2025-04,50238000.0,49963000.0
EMP-0485,2025-05,49859000.0,50289000.0
EMP-0485,2025-06,48759000.0,48367000.0
EMP-0485,2025-07,47510000.0,48189000.0
EMP-0485,2025-08,47341000.0,46866000.0
EMP-0485,2025-09,47254000.0,47716000.0
EMP-0485,2025-10,46143000.0,47130000.0
EMP-0485,2025-11,47169000.0,46594000.0
EMP-0485,2025-12,46159000.0,45972000.0
EMP-0486,2025-01,47957000.0,47948000.0
EMP-0486,2025-02,48400000.0,48605000.0
EMP-0486,2025-03,48762000.0,48730000.0
EMP-0486,2025-04,48833000.0,48891000.0
EMP-0486,2025-05,46400000.0,46532000.0
EMP-0486,2025-06,47683000.0,47294000.0
EMP-0486,2025-07,46788000.0,46987000.0
EMP-0486,2025-08,46483000.0,46910000.0
EMP-0486,2025-09,46442000.0,46743000.0
EMP-0486,2025-10,46551000.0,47226000.0
EMP-0486,2025-11,46991000.0,46622000.0
EMP-0486,2025-12,46958000.0,47542000.0
EMP-0487,2025-01,86475000.0,87620000.0
EMP-0487,2025-02,83730000.0,83293000.0
EMP-0487,2025-03,84144000.0,84181000.0
EMP-0487,2025-04,82438000.0,81271000.0
EMP-0487,2025-05,84445000.0,83994000.0
EMP-0487,2025-06,83576000.0,83157000.0
EMP-0487,2025-07,86351000.0,86526000.0
EMP-0487,2025-08,84502000.0,83593000.0
EMP-0487,2025-09,86021000.0,85241000.0
EMP-0487,2025-10,84566000.0,84081000.0
EMP-0487,2025-11,87622000.0,86517000.0
EMP-0487,2025-12,85226000.0,84548000.0
EMP-0488,2025-01,130438000.0,132784000.0
EMP-0488,2025-02,126980000.0,126178000.0
EMP-0488,2025-03,126859000.0,128460000.0
EMP-0488,2025-04,125233000.0,125598000.0
EMP-0488,2025-05,129348000.0,129999000.0
EMP-0488,2025-06,127106000.0,126729000.0
EMP-0488,2025-07,123394000.0,121841000.0
EMP-0488,2025-08,121269000.0,123363000.0
EMP-0488,2025-09,120428000.0,119244000.0
EMP-0488,2025-10,130351000.0,130697000.0
EMP-0488,2025-11,123943000.0,124443000.0
EMP-0488,2025-12,129927000.0,127432000.0
EMP-0489,2025-01,60595000.0,59860000.0
EMP-0489,2025-02,63192000.0,63572000.0
EMP-0489,2025-03,60039000.0,60278000.0
EMP-0489,2025-04,62765000.0,62807000.0
EMP-0489,2025-05,58482000.0,58872000.0
EMP-0489,2025-06,55831000.0,55841000.0
EMP-0489,2025-07,55778000.0,55339000.0
EMP-0489,2025-08,55922000.0,56314000.0
EMP-0489,2025-09,56117000.0,55262000.0
EMP-0489,2025-10,56649000.0,56305000.0
EMP-0489,2025-11,59694000.0,60249000.0
EMP-0489,2025-12,58573000.0,59026000.0
EMP-0490,2025-01,44820000.0,45032000.0
EMP-0490,2025-02,45839000.0,46715000.0
EMP-0490,2025-03,45731000.0,45829000.0
EMP-0490,2025-04,46556000.0,46536000.0
EMP-0490,2025-05,46617000.0,47291000.0
EMP-0490,2025-06,46784000.0,47045000.0
EMP-0490,2025-07,49184000.0,49178000.0
EMP-0490,2025-08,48095000.0,48381000.0
EMP-0490,2025-09,45478000.0,45770000.0
EMP-0490,2025-10,47057000.0,46862000.0
EMP-0490,2025-11,48702000.0,48188000.0
EMP-0490,2025-12,48037000.0,47956000.0
EMP-0491,2025-01,59705000.0,61188000.0
EMP-0491,2025-02,60555000.0,61856000.0
EMP-0491,2025-03,60187000.0,59872000.0
EMP-0491,2025-04,59738000.0,59501000.0
EMP-0491,2025-05,56643000.0,56788000.0
EMP-0491,2025-06,58149000.0,57984000.0
EMP-0491,2025-07,56700000.0,57682000.0
EMP-0491,2025-08,56090000.0,56094000.0
EMP-0491,2025-09,56038000.0,55887000.0
EMP-0491,2025-10,54647000.0,54017000.0
EMP-0491,2025-11,54999000.0,56048000.0
EMP-0491,2025-12,55178000.0,55157000.0
EMP-0492,2025-01,76582000.0,76879000.0
EMP-0492,2025-02,77305000.0,77878000.0
EMP-0492,2025-03,75459000.0,75521000.0
EMP-0492,2025-04,73667000.0,73411000.0
EMP-0492,2025-05,75024000.0,74939000.0
EMP-0492,2025-06,38081000.0,38358000.0
EMP-0492,2025-07,37225000.0,37536000.0
EMP-0492,2025-08,37773000.0,36828000.0
EMP-0492,2025-09,39382000.0,39414000.0
EMP-0492,2025-10,39082000.0,39256000.0
EMP-0492,2025-11,36746000.0,37183000.0
EMP-0492,2025-12,37384000.0,37757000.0
EMP-0493,2025-01,140604000.0,141659000.0
EMP-0493,2025-02,138283000.0,139159000.0
EMP-0493,2025-03,131428000.0,133749000.0
EMP-0493,2025-04,137788000.0,141047000.0
EMP-0493,2025-05,135202000.0,134520000.0
EMP-0493,2025-06,132238000.0,133397000.0
EMP-0493,2025-07,135391000.0,133627000.0
EMP-0493,2025-08,129673000.0,131112000.0
EMP-0493,2025-09,127087000.0,126589000.0
EMP-0493,2025-10,118019000.0,119817000.0
EMP-0493,2025-11,126734000.0,126518000.0
EMP-0493,2025-12,120786000.0,120046000.0
EMP-0494,2025-01,133650000.0,132688000.0
EMP-0494,2025-02,130786000.0,131963000.0
EMP-0494,2025-03,129743000.0,129861000.0
EMP-0494,2025-04,127891000.0,128483000.0
EMP-0494,2025-05,127849000.0,126749000.0
EMP-0494,2025-06,131648000.0,131906000.0
EMP-0494,2025-07,133921000.0,134749000.0
EMP-0494,2025-08,126456000.0,129438000.0
EMP-0494,2025-09,123742000.0,122054000.0
EMP-0494,2025-10,118824000.0,119042000.0
EMP-0494,2025-11,115786000.0,114890000.0
EMP-0494,2025-12,114960000.0,115050000.0
EMP-0495,2025-01,128791000.0,129352000.0
EMP-0495,2025-02,122698000.0,124254000.0
EMP-0495,2025-03,126556000.0,126250000.0
EMP-0495,2025-04,131268000.0,132396000.0
EMP-0495,2025-05,129411000.0,131134000.0
EMP-0495,2025-06,126977000.0,125708000.0
EMP-0495,2025-07,125812000.0,123642000.0
EMP-0495,2025-08,122480000.0,120828000.0
EMP-0495,2025-09,123892000.0,122641000.0
EMP-0495,2025-10,122681000.0,122572000.0
EMP-0495,2025-11,115333000.0,115849000.0
EMP-0495,2025-12,115129000.0,113649000.0
EMP-0496,2025-01,122415000.0,124176000.0
EMP-0496,2025-02,125890000.0,128067000.0
EMP-0496,2025-03,125942000.0,125573000.0
EMP-0496,2025-04,120754000.0,119105000.0
EMP-0496,2025-05,125940000.0,127085000.0
EMP-0496,2025-06,127460000.0,127626000.0
EMP-0496,2025-07,118195000.0,117169000.0
EMP-0496,2025-08,117794000.0,119833000.0
EMP-0496,2025-09,117241000.0,116393000.0
EMP-0496,2025-10,118139000.0,119332000.0
EMP-0496,2025-11,111172000.0,110701000.0
EMP-0496,2025-12,115869000.0,116891000.0
EMP-0497,2025-01,86161000.0,85589000.0
EMP-0497,2025-02,83105000.0,83848000.0
EMP-0497,2025-03,79687000.0,79157000.0
EMP-0497,2025-04,86162000.0,87535000.0
EMP-0497,2025-05,81228000.0,81438000.0
EMP-0497,2025-06,84562000.0,83383000.0
EMP-0497,2025-07,77949000.0,77758000.0
EMP-0497,2025-08,77654000.0,77547000.0
EMP-0497,2025-09,75921000.0,74814000.0
EMP-0497,2025-10,79322000.0,80167000.0
EMP-0497,2025-11,76351000.0,76880000.0
EMP-0497,2025-12,74355000.0,73183000.0
EMP-0498,2025-01,102438000.0,102994000.0
EMP-0498,2025-02,102245000.0,101102000.0
EMP-0498,2025-03,100508000.0,100243000.0
EMP-0498,2025-04,100653000.0,100030000.0
EMP-0498,2025-05,102625000.0,102267000.0
EMP-0498,2025-06,104495000.0,103805000.0
EMP-0498,2025-07,103280000.0,104410000.0
EMP-0498,2025-08,99443000.0,100197000.0
EMP-0498,2025-09,99118000.0,99550000.0
EMP-0498,2025-10,102707000.0,102062000.0
EMP-0498,2025-11,96808000.0,97279000.0
EMP-0498,2025-12,98300000.0,98300000.0
EMP-0499,2025-01,133793000.0,133765000.0
EMP-0499,2025-02,122564000.0,123129000.0
EMP-0499,2025-03,129345000.0,129654000.0
EMP-0499,2025-04,127182000.0,128917000.0
EMP-0499,2025-05,126104000.0,127057000.0
EMP-0499,2025-06,124291000.0,125836000.0
EMP-0499,2025-07,129948000.0,129232000.0
EMP-0499,2025-08,126352000.0,128626000.0
EMP-0499,2025-09,130577000.0,130313000.0
EMP-0499,2025-10,126213000.0,127775000.0
EMP-0499,2025-11,136720000.0,137693000.0
EMP-0499,2025-12,127694000.0,128199000.0
EMP-0500,2025-01,121227000.0,121391000.0
EMP-0500,2025-02,121546000.0,124165000.0
EMP-0500,2025-03,126494000.0,128824000.0
EMP-0500,2025-04,126042000.0,126357000.0
EMP-0500,2025-05,128550000.0,128867000.0
EMP-0500,2025-06,124026000.0,123113000.0
EMP-0500,2025-07,121379000.0,120209000.0
EMP-0500,2025-08,118309000.0,117918000.0
EMP-0500,2025-09,59788000.0,59785000.0
EMP-0500,2025-10,57909000.0,58417000.0
EMP-0500,2025-11,58035000.0,59220000.0
EMP-0500,2025-12,59105000.0,57881000.0
EMP-0501,2025-01,80056000.0,79095000.0
EMP-0501,2025-02,78008000.0,78384000.0
EMP-0501,2025-03,79738000.0,78555000.0
EMP-0501,2025-04,75959000.0,76917000.0
EMP-0501,2025-05,76699000.0,77428000.0
EMP-0501,2025-06,78660000.0,79251000.0
EMP-0501,2025-07,80559000.0,79473000.0
EMP-0501,2025-08,77954000.0,77164000.0
EMP-0501,2025-09,81866000.0,82790000.0
EMP-0501,2025-10,83459000.0,81876000.0
EMP-0501,2025-11,81096000.0,81376000.0
EMP-0501,2025-12,81603000.0,81054000.0
EMP-0502,2025-01,108188000.0,106884000.0
EMP-0502,2025-02,104171000.0,103969000.0
EMP-0502,2025-03,106841000.0,109764000.0
EMP-0502,2025-04,107498000.0,107870000.0
EMP-0502,2025-05,107384000.0,108173000.0
EMP-0502,2025-06,111250000.0,110935000.0
EMP-0502,2025-07,101774000.0,102832000.0
EMP-0502,2025-08,103335000.0,104648000.0
EMP-0502,2025-09,102173000.0,102176000.0
EMP-0502,2025-10,103596000.0,102900000.0
EMP-0502,2025-11,99997000.0,100430000.0
EMP-0502,2025-12,104885000.0,105832000.0
EMP-0503,2025-01,117394000.0,118011000.0
EMP-0503,2025-02,121664000.0,121191000.0
EMP-0503,2025-03,121299000.0,122162000.0
EMP-0503,2025-04,122551000.0,122277000.0
EMP-0503,2025-05,119322000.0,121099000.0
EMP-0503,2025-06,124178000.0,124257000.0
EMP-0503,2025-07,123532000.0,121650000.0
EMP-0503,2025-08,127997000.0,129044000.0
EMP-0503,2025-09,130352000.0,130741000.0
EMP-0503,2025-10,124603000.0,124319000.0
EMP-0503,2025-11,127893000.0,127851000.0
EMP-0503,2025-12,125647000.0,124041000.0
EMP-0504,2025-01,134414000.0,133198000.0
EMP-0504,2025-02,139792000.0,138941000.0
EMP-0504,2025-03,140503000.0,141527000.0
EMP-0504,2025-04,136184000.0,137012000.0
EMP-0504,2025-05,138508000.0,136737000.0
EMP-0504,2025-06,139104000.0,138821000.0
EMP-0504,2025-07,144639000.0,144872000.0
EMP-0504,2025-08,134920000.0,136073000.0
EMP-0504,2025-09,136865000.0,133450000.0
EMP-0504,2025-10,134168000.0,132276000.0
EMP-0504,2025-11,140913000.0,139969000.0
EMP-0504,2025-12,141438000.0,137966000.0
EMP-0505,2025-01,100904000.0,102207000.0
EMP-0505,2025-02,100002000.0,100269000.0
EMP-0505,2025-03,102565000.0,103292000.0
EMP-0505,2025-04,102558000.0,101932000.0
EMP-0505,2025-05,109967000.0,110271000.0
EMP-0505,2025-06,109923000.0,110209000.0
EMP-0505,2025-07,112789000.0,112369000.0
EMP-0505,2025-08,110919000.0,112084000.0
EMP-0505,2025-09,110376000.0,110897000.0
EMP-0505,2025-10,107848000.0,108076000.0
EMP-0505,2025-11,112460000.0,112176000.0
EMP-0505,2025-12,109608000.0,108830000.0
EMP-0506,2025-01,53756000.0,53780000.0
EMP-0506,2025-02,53947000.0,54183000.0
EMP-0506,2025-03,50733000.0,50698000.0
EMP-0506,2025-04,53648000.0,54429000.0
EMP-0506,2025-05,53703000.0,53500000.0
EMP-0506,2025-06,53597000.0,53987000.0
EMP-0506,2025-07,53926000.0,53275000.0
EMP-0506,2025-08,53803000.0,53479000.0
EMP-0506,2025-09,54283000.0,53514000.0
EMP-0506,2025-10,52022000.0,51754000.0
EMP-0506,2025-11,50718000.0,51366000.0
EMP-0506,2025-12,51641000.0,51085000.0
EMP-0507,2025-01,54353000.0,55162000.0
EMP-0507,2025-02,54555000.0,54343000.0
EMP-0507,2025-03,55516000.0,54884000.0
EMP-0507,2025-04,53844000.0,53808000.0
EMP-0507,2025-05,52627000.0,52556000.0
EMP-0507,2025-06,51829000.0,51868000.0
EMP-0507,2025-07,53027000.0,52289000.0
EMP-0507,2025-08,52138000.0,52094000.0
EMP-0507,2025-09,53458000.0,52649000.0
EMP-0507,2025-10,53467000.0,53222000.0
EMP-0507,2025-11,52443000.0,52055000.0
EMP-0507,2025-12,55714000.0,55234000.0
EMP-0508,2025-01,128485000.0,129449000.0
EMP-0508,2025-02,128375000.0,130135000.0
EMP-0508,2025-03,132998000.0,133389000.0
EMP-0508,2025-04,132693000.0,131350000.0
EMP-0508,2025-05,132164000.0,131948000.0
EMP-0508,2025-06,135440000.0,137044000.0
EMP-0508,2025-07,134418000.0,135310000.0
EMP-0508,2025-08,77242000.0,79036000.0
EMP-0508,2025-09,78615000.0,77550000.0
EMP-0508,2025-10,80347000.0,79567000.0
EMP-0508,2025-11,80479000.0,81128000.0
EMP-0508,2025-12,77316000.0,77492000.0
EMP-0509,2025-01,71439000.0,70717000.0
EMP-0509,2025-02,68413000.0,67920000.0
EMP-0509,2025-03,66854000.0,66980000.0
EMP-0509,2025-04,67476000.0,67663000.0
EMP-0509,2025-05,64099000.0,64423000.0
EMP-0509,2025-06,64362000.0,65514000.0
EMP-0509,2025-07,64503000.0,65726000.0
EMP-0509,2025-08,63197000.0,62550000.0
EMP-0509,2025-09,62799000.0,63176000.0
EMP-0509,2025-10,60596000.0,60271000.0
EMP-0509,2025-11,61563000.0,62487000.0
EMP-0509,2025-12,59615000.0,59321000.0
EMP-0510,2025-01,105736000.0,104473000.0
EMP-0510,2025-02,108079000.0,109227000.0
EMP-0510,2025-03,108601000.0,110047000.0
EMP-0510,2025-04,109794000.0,108909000.0
EMP-0510,2025-05,117756000.0,118967000.0
EMP-0510,2025-06,120220000.0,118981000.0
EMP-0510,2025-07,115987000.0,115216000.0
EMP-0510,2025-08,118483000.0,116238000.0
EMP-0510,2025-09,114452000.0,115501000.0
EMP-0510,2025-10,119767000.0,120211000.0
EMP-0510,2025-11,117554000.0,117027000.0
EMP-0510,2025-12,114234000.0,113852000.0
EMP-0511,2025-01,14289000.0,14315000.0
EMP-0511,2025-02,14077000.0,14098000.0
EMP-0511,2025-03,14301000.0,14367000.0
EMP-0511,2025-04,15134000.0,14973000.0
EMP-0511,2025-05,14852000.0,14946000.0
EMP-0511,2025-06,15003000.0,15012000.0
EMP-0511,2025-07,15162000.0,14935000.0
EMP-0511,2025-08,15480000.0,15776000.0
EMP-0511,2025-09,16602000.0,16439000.0
EMP-0511,2025-10,16264000.0,16104000.0
EMP-0511,2025-11,16525000.0,16388000.0
EMP-0511,2025-12,16864000.0,16750000.0
EMP-0512,2025-01,9335000.0,9253000.0
EMP-0512,2025-02,9489000.0,9444000.0
EMP-0512,2025-03,9678000.0,9741000.0
EMP-0512,2025-04,9729000.0,9744000.0
EMP-0512,2025-05,9262000.0,9172000.0
EMP-0512,2025-06,9904000.0,9963000.0
EMP-0512,2025-07,9856000.0,9976000.0
EMP-0512,2025-08,10023000.0,9991000.0
EMP-0512,2025-09,10108000.0,10093000.0
EMP-0512,2025-10,9648000.0,9610000.0
EMP-0512,2025-11,9632000.0,9543000.0
EMP-0512,2025-12,9452000.0,9245000.0
EMP-0513,2025-01,13082000.0,13041000.0
EMP-0513,2025-02,12767000.0,13138000.0
EMP-0513,2025-03,12246000.0,12211000.0
EMP-0513,2025-04,12298000.0,12154000.0
EMP-0513,2025-05,11717000.0,11791000.0
EMP-0513,2025-06,11956000.0,11933000.0
EMP-0513,2025-07,12589000.0,12664000.0
EMP-0513,2025-08,12564000.0,12614000.0
EMP-0513,2025-09,12671000.0,12639000.0
EMP-0513,2025-10,12779000.0,12794000.0
EMP-0513,2025-11,12803000.0,12998000.0
EMP-0513,2025-12,13095000.0,13076000.0
EMP-0514,2025-01,11145000.0,11308000.0
EMP-0514,2025-02,10187000.0,10240000.0
EMP-0514,2025-03,10466000.0,10562000.0
EMP-0514,2025-04,10563000.0,10638000.0
EMP-0514,2025-05,10793000.0,10764000.0
EMP-0514,2025-06,10849000.0,10992000.0
EMP-0514,2025-07,10671000.0,10720000.0
EMP-0514,2025-08,10393000.0,10340000.0
EMP-0514,2025-09,10464000.0,10328000.0
EMP-0514,2025-10,10605000.0,10687000.0
EMP-0514,2025-11,10481000.0,10317000.0
EMP-0514,2025-12,10427000.0,10341000.0
EMP-0515,2025-01,14578000.0,14397000.0
EMP-0515,2025-02,14162000.0,14284000.0
EMP-0515,2025-03,13663000.0,13727000.0
EMP-0515,2025-04,13466000.0,13506000.0
EMP-0515,2025-05,13468000.0,13501000.0
EMP-0515,2025-06,13289000.0,13310000.0
EMP-0515,2025-07,12993000.0,13208000.0
EMP-0515,2025-08,13088000.0,12912000.0
EMP-0515,2025-09,14090000.0,14270000.0
EMP-0515,2025-10,14210000.0,14196000.0
EMP-0515,2025-11,13574000.0,13810000.0
EMP-0515,2025-12,13477000.0,13547000.0
EMP-0516,2025-01,7690000.0,7764000.0
EMP-0516,2025-02,7625000.0,7651000.0
EMP-0516,2025-03,7575000.0,7501000.0
EMP-0516,2025-04,7373000.0,7378000.0
EMP-0516,2025-05,7351000.0,7357000.0
EMP-0516,2025-06,7076000.0,7120000.0
EMP-0516,2025-07,7472000.0,7523000.0
EMP-0516,2025-08,7335000.0,7414000.0
EMP-0516,2025-09,7118000.0,7160000.0
EMP-0516,2025-10,7262000.0,7255000.0
EMP-0516,2025-11,7107000.0,7044000.0
EMP-0516,2025-12,7020000.0,7074000.0
EMP-0517,2025-01,12352000.0,12206000.0
EMP-0517,2025-02,12143000.0,12197000.0
EMP-0517,2025-03,12249000.0,12377000.0
EMP-0517,2025-04,12030000.0,12081000.0
EMP-0517,2025-05,12330000.0,12227000.0
EMP-0517,2025-06,12755000.0,12736000.0
EMP-0517,2025-07,12303000.0,12309000.0
EMP-0517,2025-08,12415000.0,12412000.0
EMP-0517,2025-09,12193000.0,12233000.0
EMP-0517,2025-10,11901000.0,11995000.0
EMP-0517,2025-11,12746000.0,12707000.0
EMP-0517,2025-12,12450000.0,12532000.0
EMP-0518,2025-01,6659000.0,6694000.0
EMP-0518,2025-02,6697000.0,6759000.0
EMP-0518,2025-03,6632000.0,6606000.0
EMP-0518,2025-04,6753000.0,6768000.0
EMP-0518,2025-05,6664000.0,6636000.0
EMP-0518,2025-06,6698000.0,6689000.0
EMP-0518,2025-07,6691000.0,6660000.0
EMP-0518,2025-08,6674000.0,6627000.0
EMP-0518,2025-09,6970000.0,7073000.0
EMP-0518,2025-10,6609000.0,6641000.0
EMP-0518,2025-11,6608000.0,6543000.0
EMP-0518,2025-12,6745000.0,6736000.0
EMP-0519,2025-01,10696000.0,10593000.0
EMP-0519,2025-02,10534000.0,10543000.0
EMP-0519,2025-03,10261000.0,10237000.0
EMP-0519,2025-04,10233000.0,10248000.0
EMP-0519,2025-05,10601000.0,10402000.0
EMP-0519,2025-06,10463000.0,10291000.0
EMP-0519,2025-07,9745000.0,9732000.0
EMP-0519,2025-08,9929000.0,10007000.0
EMP-0519,2025-09,9710000.0,9718000.0
EMP-0519,2025-10,9648000.0,9574000.0
EMP-0519,2025-11,9870000.0,9781000.0
EMP-0519,2025-12,9407000.0,9524000.0
EMP-0520,2025-01,13058000.0,12935000.0
EMP-0520,2025-02,12404000.0,12437000.0
EMP-0520,2025-03,12645000.0,12493000.0
EMP-0520,2025-04,12934000.0,12899000.0
EMP-0520,2025-05,12736000.0,12843000.0
EMP-0520,2025-06,12138000.0,11975000.0
EMP-0520,2025-07,12170000.0,12072000.0
EMP-0520,2025-08,12215000.0,12348000.0
EMP-0520,2025-09,12317000.0,12482000.0
EMP-0520,2025-10,12371000.0,12509000.0
EMP-0520,2025-11,12451000.0,12500000.0
EMP-0520,2025-12,12444000.0,12225000.0
EMP-0521,2025-01,10270000.0,10190000.0
EMP-0521,2025-02,10140000.0,10186000.0
EMP-0521,2025-03,9981000.0,9871000.0
EMP-0521,2025-04,9801000.0,9693000.0
EMP-0521,2025-05,9736000.0,9853000.0
EMP-0521,2025-06,9681000.0,9589000.0
EMP-0521,2025-07,9787000.0,9943000.0
EMP-0521,2025-08,9475000.0,9540000.0
EMP-0521,2025-09,9686000.0,9745000.0
