employer_id,periode,jumlah_keluar
EMP-0493,2025-04,9
EMP-0493,2025-05,10
EMP-0493,2025-06,10
EMP-0493,2025-07,3
EMP-0493,2025-08,14
EMP-0493,2025-09,10
EMP-0493,2025-10,12
EMP-0493,2025-11,2
EMP-0493,2025-12,12
EMP-0494,2025-01,14
EMP-0494,2025-02,12
EMP-0494,2025-03,9
EMP-0494,2025-04,8
EMP-0494,2025-05,6
EMP-0494,2025-06,6
EMP-0494,2025-07,8
EMP-0494,2025-08,10
EMP-0494,2025-09,12
EMP-0494,2025-10,3
EMP-0494,2025-11,6
EMP-0494,2025-12,8
EMP-0495,2025-01,5
EMP-0495,2025-02,5
EMP-0495,2025-03,6
EMP-0495,2025-04,14
EMP-0495,2025-05,7
EMP-0495,2025-06,8
EMP-0495,2025-07,8
EMP-0495,2025-08,4
EMP-0495,2025-09,9
EMP-0495,2025-10,3
EMP-0495,2025-11,5
EMP-0495,2025-12,9
EMP-0496,2025-01,8
EMP-0496,2025-02,10
EMP-0496,2025-03,5
EMP-0496,2025-04,8
EMP-0496,2025-05,5
EMP-0496,2025-06,13
EMP-0496,2025-07,6
EMP-0496,2025-08,9
EMP-0496,2025-09,8
EMP-0496,2025-10,6
EMP-0496,2025-11,8
EMP-0496,2025-12,4
EMP-0497,2025-01,9
EMP-0497,2025-02,4
EMP-0497,2025-03,5
EMP-0497,2025-04,9
EMP-0497,2025-05,5
EMP-0497,2025-06,2
EMP-0497,2025-07,7
EMP-0497,2025-08,3
EMP-0497,2025-09,4
EMP-0497,2025-10,6
EMP-0497,2025-11,2
EMP-0497,2025-12,2
EMP-0498,2025-01,8
EMP-0498,2025-02,14
EMP-0498,2025-03,5
EMP-0498,2025-04,4
EMP-0498,2025-05,5
EMP-0498,2025-06,8
EMP-0498,2025-07,8
EMP-0498,2025-08,8
EMP-0498,2025-09,6
EMP-0498,2025-10,11
EMP-0498,2025-11,5
EMP-0498,2025-12,9
EMP-0499,2025-01,7
EMP-0499,2025-02,8
EMP-0499,2025-03,13
EMP-0499,2025-04,5
EMP-0499,2025-05,8
EMP-0499,2025-06,10
EMP-0499,2025-07,8
EMP-0499,2025-08,8
EMP-0499,2025-09,9
EMP-0499,2025-10,7
EMP-0499,2025-11,9
EMP-0499,2025-12,11
EMP-0500,2025-01,9
EMP-0500,2025-02,9
EMP-0500,2025-03,6
EMP-0500,2025-04,12
EMP-0500,2025-05,7
EMP-0500,2025-06,8
EMP-0500,2025-07,5
EMP-0500,2025-08,10
EMP-0500,2025-09,1
EMP-0500,2025-10,6
EMP-0500,2025-11,8
EMP-0500,2025-12,14
EMP-0501,2025-01,7
EMP-0501,2025-02,6
EMP-0501,2025-03,4
EMP-0501,2025-04,3
EMP-0501,2025-05,4
EMP-0501,2025-06,6
EMP-0501,2025-07,4
EMP-0501,2025-08,4
EMP-0501,2025-09,6
EMP-0501,2025-10,7
EMP-0501,2025-11,5
EMP-0501,2025-12,10
EMP-0502,2025-01,8
EMP-0502,2025-02,9
EMP-0502,2025-03,8
EMP-0502,2025-04,6
EMP-0502,2025-05,4
EMP-0502,2025-06,4
EMP-0502,2025-07,5
EMP-0502,2025-08,10
EMP-0502,2025-09,7
EMP-0502,2025-10,4
EMP-0502,2025-11,9
EMP-0502,2025-12,8
EMP-0503,2025-01,8
EMP-0503,2025-02,12
EMP-0503,2025-03,6
EMP-0503,2025-04,3
EMP-0503,2025-05,7
EMP-0503,2025-06,8
EMP-0503,2025-07,11
EMP-0503,2025-08,10
EMP-0503,2025-09,8
EMP-0503,2025-10,12
EMP-0503,2025-11,5
EMP-0503,2025-12,11
EMP-0504,2025-01,9
EMP-0504,2025-02,13
EMP-0504,2025-03,11
EMP-0504,2025-04,9
EMP-0504,2025-05,15
EMP-0504,2025-06,4
EMP-0504,2025-07,4
EMP-0504,2025-08,11
EMP-0504,2025-09,9
EMP-0504,2025-10,9
EMP-0504,2025-11,8
EMP-0504,2025-12,10
EMP-0505,2025-01,9
EMP-0505,2025-02,5
EMP-0505,2025-03,9
EMP-0505,2025-04,8
EMP-0505,2025-05,6
EMP-0505,2025-06,8
EMP-0505,2025-07,14
EMP-0505,2025-08,5
EMP-0505,2025-09,13
EMP-0505,2025-10,9
EMP-0505,2025-11,10
EMP-0505,2025-12,4
EMP-0506,2025-01,0
EMP-0506,2025-02,8
EMP-0506,2025-03,1
EMP-0506,2025-04,1
EMP-0506,2025-05,2
EMP-0506,2025-06,2
EMP-0506,2025-07,3
EMP-0506,2025-08,1
EMP-0506,2025-09,2
EMP-0506,2025-10,5
EMP-0506,2025-11,2
EMP-0506,2025-12,2
EMP-0507,2025-01,4
EMP-0507,2025-02,4
EMP-0507,2025-03,2
EMP-0507,2025-04,1
EMP-0507,2025-05,4
EMP-0507,2025-06,1
EMP-0507,2025-07,2
EMP-0507,2025-08,1
EMP-0507,2025-09,7
EMP-0507,2025-10,3
EMP-0507,2025-11,5
EMP-0507,2025-12,1
EMP-0508,2025-01,9
EMP-0508,2025-02,12
EMP-0508,2025-03,11
EMP-0508,2025-04,9
EMP-0508,2025-05,9
EMP-0508,2025-06,16
EMP-0508,2025-07,12
EMP-0508,2025-08,358
EMP-0508,2025-09,4
EMP-0508,2025-10,9
EMP-0508,2025-11,13
EMP-0508,2025-12,6
EMP-0509,2025-01,3
EMP-0509,2025-02,3
EMP-0509,2025-03,3
EMP-0509,2025-04,8
EMP-0509,2025-05,3
EMP-0509,2025-06,2
EMP-0509,2025-07,4
EMP-0509,2025-08,3
EMP-0509,2025-09,6
EMP-0509,2025-10,6
EMP-0509,2025-11,5
EMP-0509,2025-12,5
EMP-0510,2025-01,7
EMP-0510,2025-02,10
EMP-0510,2025-03,7
EMP-0510,2025-04,3
EMP-0510,2025-05,12
EMP-0510,2025-06,8
EMP-0510,2025-07,10
EMP-0510,2025-08,12
EMP-0510,2025-09,5
EMP-0510,2025-10,9
EMP-0510,2025-11,8
EMP-0510,2025-12,7
EMP-0511,2025-01,2
EMP-0511,2025-02,0
EMP-0511,2025-03,2
EMP-0511,2025-04,0
EMP-0511,2025-05,0
EMP-0511,2025-06,1
EMP-0511,2025-07,0
EMP-0511,2025-08,0
EMP-0511,2025-09,1
EMP-0511,2025-10,1
EMP-0511,2025-11,0
EMP-0511,2025-12,0
EMP-0512,2025-01,0
EMP-0512,2025-02,0
EMP-0512,2025-03,1
EMP-0512,2025-04,1
EMP-0512,2025-05,1
EMP-0512,2025-06,1
EMP-0512,2025-07,0
EMP-0512,2025-08,0
EMP-0512,2025-09,1
EMP-0512,2025-10,0
EMP-0512,2025-11,2
EMP-0512,2025-12,1
EMP-0513,2025-01,1
EMP-0513,2025-02,0
EMP-0513,2025-03,1
EMP-0513,2025-04,0
EMP-0513,2025-05,1
EMP-0513,2025-06,1
EMP-0513,2025-07,0
EMP-0513,2025-08,0
EMP-0513,2025-09,2
EMP-0513,2025-10,1
EMP-0513,2025-11,0
EMP-0513,2025-12,0
EMP-0514,2025-01,0
EMP-0514,2025-02,0
EMP-0514,2025-03,3
EMP-0514,2025-04,1
EMP-0514,2025-05,1
EMP-0514,2025-06,0
EMP-0514,2025-07,0
EMP-0514,2025-08,0
EMP-0514,2025-09,0
EMP-0514,2025-10,2
EMP-0514,2025-11,0
EMP-0514,2025-12,0
EMP-0515,2025-01,0
EMP-0515,2025-02,0
EMP-0515,2025-03,1
EMP-0515,2025-04,0
EMP-0515,2025-05,1
EMP-0515,2025-06,0
EMP-0515,2025-07,1
EMP-0515,2025-08,0
EMP-0515,2025-09,0
EMP-0515,2025-10,0
EMP-0515,2025-11,0
EMP-0515,2025-12,1
EMP-0516,2025-01,0
EMP-0516,2025-02,2
EMP-0516,2025-03,1
EMP-0516,2025-04,0
EMP-0516,2025-05,1
EMP-0516,2025-06,0
EMP-0516,2025-07,1
EMP-0516,2025-08,0
EMP-0516,2025-09,0
EMP-0516,2025-10,1
EMP-0516,2025-11,0
EMP-0516,2025-12,0
EMP-0517,2025-01,1
EMP-0517,2025-02,1
EMP-0517,2025-03,0
EMP-0517,2025-04,0
EMP-0517,2025-05,0
EMP-0517,2025-06,0
EMP-0517,2025-07,1
EMP-0517,2025-08,2
EMP-0517,2025-09,0
EMP-0517,2025-10,1
EMP-0517,2025-11,0
EMP-0517,2025-12,0
EMP-0518,2025-01,0
EMP-0518,2025-02,0
EMP-0518,2025-03,0
EMP-0518,2025-04,1
EMP-0518,2025-05,0
EMP-0518,2025-06,0
EMP-0518,2025-07,0
EMP-0518,2025-08,0
EMP-0518,2025-09,0
EMP-0518,2025-10,0
EMP-0518,2025-11,0
EMP-0518,2025-12,0
EMP-0519,2025-01,0
EMP-0519,2025-02,0
EMP-0519,2025-03,0
EMP-0519,2025-04,0
EMP-0519,2025-05,0
EMP-0519,2025-06,1
EMP-0519,2025-07,0
EMP-0519,2025-08,0
EMP-0519,2025-09,0
EMP-0519,2025-10,0
EMP-0519,2025-11,0
EMP-0519,2025-12,0
EMP-0520,2025-01,0
EMP-0520,2025-02,0
EMP-0520,2025-03,0
EMP-0520,2025-04,1
EMP-0520,2025-05,0
EMP-0520,2025-06,0
EMP-0520,2025-07,0
EMP-0520,2025-08,0
EMP-0520,2025-09,1
EMP-0520,2025-10,0
EMP-0520,2025-11,0
EMP-0520,2025-12,2
EMP-0521,2025-01,1
EMP-0521,2025-02,0
EMP-0521,2025-03,1
EMP-0521,2025-04,1
EMP-0521,2025-05,1
EMP-0521,2025-06,1
EMP-0521,2025-07,0
EMP-0521,2025-08,1
EMP-0521,2025-09,1
EMP-0521,2025-10,0
EMP-0521,2025-11,0
EMP-0521,2025-12,0
EMP-0522,2025-01,2
EMP-0522,2025-02,0
EMP-0522,2025-03,1
EMP-0522,2025-04,2
EMP-0522,2025-05,1
EMP-0522,2025-06,2
EMP-0522,2025-07,2
EMP-0522,2025-08,0
EMP-0522,2025-09,0
EMP-0522,2025-10,0
EMP-0522,2025-11,1
EMP-0522,2025-12,3
EMP-0523,2025-01,0
EMP-0523,2025-02,0
EMP-0523,2025-03,0
EMP-0523,2025-04,0
EMP-0523,2025-05,0
EMP-0523,2025-06,0
EMP-0523,2025-07,0
EMP-0523,2025-08,0
EMP-0523,2025-09,1
EMP-0523,2025-10,0
EMP-0523,2025-11,1
EMP-0523,2025-12,1
EMP-0524,2025-01,0
EMP-0524,2025-02,0
EMP-0524,2025-03,0
EMP-0524,2025-04,0
EMP-0524,2025-05,1
EMP-0524,2025-06,0
EMP-0524,2025-07,1
EMP-0524,2025-08,0
EMP-0524,2025-09,1
EMP-0524,2025-10,0
EMP-0524,2025-11,0
EMP-0524,2025-12,1
EMP-0525,2025-01,1
EMP-0525,2025-02,1
EMP-0525,2025-03,0
EMP-0525,2025-04,2
EMP-0525,2025-05,1
EMP-0525,2025-06,0
EMP-0525,2025-07,0
EMP-0525,2025-08,1
EMP-0525,2025-09,0
EMP-0525,2025-10,0
EMP-0525,2025-11,0
EMP-0525,2025-12,1
EMP-0526,2025-01,0
EMP-0526,2025-02,1
EMP-0526,2025-03,1
EMP-0526,2025-04,0
EMP-0526,2025-05,1
EMP-0526,2025-06,0
EMP-0526,2025-07,2
EMP-0526,2025-08,1
EMP-0526,2025-09,0
EMP-0526,2025-10,0
EMP-0526,2025-11,0
EMP-0526,2025-12,1
EMP-0527,2025-01,0
EMP-0527,2025-02,0
EMP-0527,2025-03,0
EMP-0527,2025-04,0
EMP-0527,2025-05,0
EMP-0527,2025-06,0
EMP-0527,2025-07,3
EMP-0527,2025-08,0
EMP-0527,2025-09,1
EMP-0527,2025-10,0
EMP-0527,2025-11,0
EMP-0527,2025-12,0
EMP-0528,2025-01,0
EMP-0528,2025-02,0
EMP-0528,2025-03,1
EMP-0528,2025-04,0
EMP-0528,2025-05,0
EMP-0528,2025-06,1
EMP-0528,2025-07,0
EMP-0528,2025-08,0
EMP-0528,2025-09,1
EMP-0528,2025-10,0
EMP-0528,2025-11,0
EMP-0528,2025-12,0
EMP-0529,2025-01,0
EMP-0529,2025-02,0
EMP-0529,2025-03,0
EMP-0529,2025-04,0
EMP-0529,2025-05,0
EMP-0529,2025-06,0
EMP-0529,2025-07,1
EMP-0529,2025-08,0
EMP-0529,2025-09,1
EMP-0529,2025-10,0
EMP-0529,2025-11,0
EMP-0529,2025-12,0
EMP-0530,2025-01,0
EMP-0530,2025-02,0
EMP-0530,2025-03,0
EMP-0530,2025-04,1
EMP-0530,2025-05,0
EMP-0530,2025-06,2
EMP-0530,2025-07,1
EMP-0530,2025-08,0
EMP-0530,2025-09,0
EMP-0530,2025-10,0
EMP-0530,2025-11,0
EMP-0530,2025-12,0
EMP-0531,2025-01,0
EMP-0531,2025-02,1
EMP-0531,2025-03,1
EMP-0531,2025-04,0
EMP-0531,2025-05,1
EMP-0531,2025-06,1
EMP-0531,2025-07,0
EMP-0531,2025-08,0
EMP-0531,2025-09,0
EMP-0531,2025-10,1
EMP-0531,2025-11,0
EMP-0531,2025-12,0
EMP-0532,2025-01,0
EMP-0532,2025-02,0
EMP-0532,2025-03,1
EMP-0532,2025-04,0
EMP-0532,2025-05,1
EMP-0532,2025-06,0
EMP-0532,2025-07,0
EMP-0532,2025-08,1
EMP-0532,2025-09,0
EMP-0532,2025-10,0
EMP-0532,2025-11,1
EMP-0532,2025-12,0
EMP-0533,2025-01,0
EMP-0533,2025-02,0
EMP-0533,2025-03,0
EMP-0533,2025-04,0
EMP-0533,2025-05,1
EMP-0533,2025-06,0
EMP-0533,2025-07,0
EMP-0533,2025-08,0
EMP-0533,2025-09,1
EMP-0533,2025-10,0
EMP-0533,2025-11,1
EMP-0533,2025-12,0
EMP-0534,2025-01,0
EMP-0534,2025-02,0
EMP-0534,2025-03,1
EMP-0534,2025-04,1
EMP-0534,2025-05,0
EMP-0534,2025-06,0
EMP-0534,2025-07,0
EMP-0534,2025-08,1
EMP-0534,2025-09,0
EMP-0534,2025-10,0
EMP-0534,2025-11,1
EMP-0534,2025-12,1
EMP-0535,2025-01,0
EMP-0535,2025-02,0
EMP-0535,2025-03,0
EMP-0535,2025-04,1
EMP-0535,2025-05,0
EMP-0535,2025-06,0
EMP-0535,2025-07,0
EMP-0535,2025-08,0
EMP-0535,2025-09,0
EMP-0535,2025-10,0
EMP-0535,2025-11,1
EMP-0535,2025-12,1
EMP-0536,2025-01,0
EMP-0536,2025-02,0
EMP-0536,2025-03,1
EMP-0536,2025-04,1
EMP-0536,2025-05,0
EMP-0536,2025-06,3
EMP-0536,2025-07,1
EMP-0536,2025-08,0
EMP-0536,2025-09,2
EMP-0536,2025-10,0
EMP-0536,2025-11,1
EMP-0536,2025-12,2
EMP-0537,2025-01,0
EMP-0537,2025-02,1
EMP-0537,2025-03,1
EMP-0537,2025-04,0
EMP-0537,2025-05,0
EMP-0537,2025-06,0
EMP-0537,2025-07,0
EMP-0537,2025-08,1
EMP-0537,2025-09,0
EMP-0537,2025-10,0
EMP-0537,2025-11,0
EMP-0537,2025-12,1
EMP-0538,2025-01,0
EMP-0538,2025-02,2
EMP-0538,2025-03,0
EMP-0538,2025-04,2
EMP-0538,2025-05,2
EMP-0538,2025-06,0
EMP-0538,2025-07,0
EMP-0538,2025-08,1
EMP-0538,2025-09,0
EMP-0538,2025-10,0
EMP-0538,2025-11,0
EMP-0538,2025-12,1
EMP-0539,2025-01,4
EMP-0539,2025-02,1
EMP-0539,2025-03,1
EMP-0539,2025-04,1
EMP-0539,2025-05,0
EMP-0539,2025-06,1
EMP-0539,2025-07,1
EMP-0539,2025-08,1
EMP-0539,2025-09,0
EMP-0539,2025-10,0
EMP-0539,2025-11,1
EMP-0539,2025-12,1
EMP-0540,2025-01,0
EMP-0540,2025-02,1
EMP-0540,2025-03,0
EMP-0540,2025-04,0
EMP-0540,2025-05,0
EMP-0540,2025-06,0
EMP-0540,2025-07,0
EMP-0540,2025-08,0
EMP-0540,2025-09,1
EMP-0540,2025-10,0
EMP-0540,2025-11,0
EMP-0540,2025-12,1
EMP-0541,2025-01,1
EMP-0541,2025-02,1
EMP-0541,2025-03,2
EMP-0541,2025-04,0
EMP-0541,2025-05,0
EMP-0541,2025-06,0
EMP-0541,2025-07,0
EMP-0541,2025-08,0
EMP-0541,2025-09,1
EMP-0541,2025-10,0
EMP-0541,2025-11,0
EMP-0541,2025-12,0
EMP-0542,2025-01,0
EMP-0542,2025-02,1
EMP-0542,2025-03,0
EMP-0542,2025-04,0
EMP-0542,2025-05,0
EMP-0542,2025-06,2
EMP-0542,2025-07,0
EMP-0542,2025-08,0
EMP-0542,2025-09,0
EMP-0542,2025-10,2
EMP-0542,2025-11,0
EMP-0542,2025-12,0
EMP-0543,2025-01,0
EMP-0543,2025-02,0
EMP-0543,2025-03,0
EMP-0543,2025-04,0
EMP-0543,2025-05,0
EMP-0543,2025-06,0
EMP-0543,2025-07,0
EMP-0543,2025-08,0
EMP-0543,2025-09,0
EMP-0543,2025-10,1
EMP-0543,2025-11,0
EMP-0543,2025-12,0
EMP-0544,2025-01,0
EMP-0544,2025-02,0
EMP-0544,2025-03,3
EMP-0544,2025-04,0
EMP-0544,2025-05,0
EMP-0544,2025-06,1
EMP-0544,2025-07,0
EMP-0544,2025-08,0
EMP-0544,2025-09,0
EMP-0544,2025-10,0
EMP-0544,2025-11,0
EMP-0544,2025-12,0
EMP-0545,2025-01,1
EMP-0545,2025-02,1
EMP-0545,2025-03,3
EMP-0545,2025-04,0
EMP-0545,2025-05,1
EMP-0545,2025-06,1
EMP-0545,2025-07,1
EMP-0545,2025-08,2
EMP-0545,2025-09,1
EMP-0545,2025-10,0
EMP-0545,2025-11,1
EMP-0545,2025-12,1
EMP-0546,2025-01,5
EMP-0546,2025-02,4
EMP-0546,2025-03,1
EMP-0546,2025-04,1
EMP-0546,2025-05,5
EMP-0546,2025-06,1
EMP-0546,2025-07,1
EMP-0546,2025-08,6
EMP-0546,2025-09,3
EMP-0546,2025-10,3
EMP-0546,2025-11,2
EMP-0546,2025-12,1
EMP-0547,2025-01,1
EMP-0547,2025-02,2
EMP-0547,2025-03,0
EMP-0547,2025-04,0
EMP-0547,2025-05,2
EMP-0547,2025-06,2
EMP-0547,2025-07,4
EMP-0547,2025-08,0
EMP-0547,2025-09,0
EMP-0547,2025-10,2
EMP-0547,2025-11,3
EMP-0547,2025-12,1
EMP-0548,2025-01,1
EMP-0548,2025-02,0
EMP-0548,2025-03,1
EMP-0548,2025-04,3
EMP-0548,2025-05,3
EMP-0548,2025-06,4
EMP-0548,2025-07,1
EMP-0548,2025-08,1
EMP-0548,2025-09,1
EMP-0548,2025-10,3
EMP-0548,2025-11,1
EMP-0548,2025-12,2
EMP-0549,2025-01,0
EMP-0549,2025-02,3
EMP-0549,2025-03,0
EMP-0549,2025-04,2
EMP-0549,2025-05,3
EMP-0549,2025-06,0
EMP-0549,2025-07,1
EMP-0549,2025-08,3
EMP-0549,2025-09,1
EMP-0549,2025-10,1
EMP-0549,2025-11,1
EMP-0549,2025-12,1
EMP-0550,2025-01,2
EMP-0550,2025-02,2
EMP-0550,2025-03,0
EMP-0550,2025-04,2
EMP-0550,2025-05,1
EMP-0550,2025-06,2
EMP-0550,2025-07,1
EMP-0550,2025-08,3
EMP-0550,2025-09,1
EMP-0550,2025-10,0
EMP-0550,2025-11,1
EMP-0550,2025-12,0
EMP-0551,2025-01,0
EMP-0551,2025-02,1
EMP-0551,2025-03,2
EMP-0551,2025-04,3
EMP-0551,2025-05,1
EMP-0551,2025-06,1
EMP-0551,2025-07,1
EMP-0551,2025-08,2
EMP-0551,2025-09,3
EMP-0551,2025-10,1
EMP-0551,2025-11,2
EMP-0551,2025-12,5
EMP-0552,2025-01,2
EMP-0552,2025-02,1
EMP-0552,2025-03,2
EMP-0552,2025-04,2
EMP-0552,2025-05,2
EMP-0552,2025-06,0
EMP-0552,2025-07,1
EMP-0552,2025-08,0
EMP-0552,2025-09,3
EMP-0552,2025-10,0
EMP-0552,2025-11,4
EMP-0552,2025-12,0
EMP-0553,2025-01,0
EMP-0553,2025-02,1
EMP-0553,2025-03,2
EMP-0553,2025-04,1
EMP-0553,2025-05,2
EMP-0553,2025-06,1
EMP-0553,2025-07,2
EMP-0553,2025-08,2
EMP-0553,2025-09,1
EMP-0553,2025-10,2
EMP-0553,2025-11,2
EMP-0553,2025-12,4
EMP-0554,2025-01,1
EMP-0554,2025-02,1
EMP-0554,2025-03,0
EMP-0554,2025-04,1
EMP-0554,2025-05,0
EMP-0554,2025-06,1
EMP-0554,2025-07,0
EMP-0554,2025-08,1
EMP-0554,2025-09,0
EMP-0554,2025-10,1
EMP-0554,2025-11,0
EMP-0554,2025-12,0
EMP-0555,2025-01,2
EMP-0555,2025-02,3
EMP-0555,2025-03,3
EMP-0555,2025-04,3
EMP-0555,2025-05,3
EMP-0555,2025-06,0
EMP-0555,2025-07,2
EMP-0555,2025-08,2
EMP-0555,2025-09,4
EMP-0555,2025-10,2
EMP-0555,2025-11,3
EMP-0555,2025-12,1
EMP-0556,2025-01,2
EMP-0556,2025-02,2
EMP-0556,2025-03,2
EMP-0556,2025-04,2
EMP-0556,2025-05,3
EMP-0556,2025-06,1
EMP-0556,2025-07,0
EMP-0556,2025-08,3
EMP-0556,2025-09,1
EMP-0556,2025-10,2
EMP-0556,2025-11,2
EMP-0556,2025-12,2
EMP-0557,2025-01,1
EMP-0557,2025-02,2
EMP-0557,2025-03,3
EMP-0557,2025-04,3
EMP-0557,2025-05,2
EMP-0557,2025-06,1
EMP-0557,2025-07,2
EMP-0557,2025-08,1
EMP-0557,2025-09,1
EMP-0557,2025-10,2
EMP-0557,2025-11,0
EMP-0557,2025-12,1
EMP-0558,2025-01,0
EMP-0558,2025-02,1
EMP-0558,2025-03,1
EMP-0558,2025-04,0
EMP-0558,2025-05,3
EMP-0558,2025-06,0
EMP-0558,2025-07,0
EMP-0558,2025-08,1
EMP-0558,2025-09,2
EMP-0558,2025-10,1
EMP-0558,2025-11,1
EMP-0558,2025-12,0
EMP-0559,2025-01,1
EMP-0559,2025-02,2
EMP-0559,2025-03,3
EMP-0559,2025-04,3
EMP-0559,2025-05,3
EMP-0559,2025-06,1
EMP-0559,2025-07,2
EMP-0559,2025-08,1
EMP-0559,2025-09,0
EMP-0559,2025-10,4
EMP-0559,2025-11,2
EMP-0559,2025-12,4
EMP-0560,2025-01,0
EMP-0560,2025-02,2
EMP-0560,2025-03,2
EMP-0560,2025-04,4
EMP-0560,2025-05,1
EMP-0560,2025-06,1
EMP-0560,2025-07,2
EMP-0560,2025-08,2
EMP-0560,2025-09,2
EMP-0560,2025-10,5
EMP-0560,2025-11,5
EMP-0560,2025-12,0
EMP-0561,2025-01,0
EMP-0561,2025-02,1
EMP-0561,2025-03,0
EMP-0561,2025-04,0
EMP-0561,2025-05,2
EMP-0561,2025-06,1
EMP-0561,2025-07,0
EMP-0561,2025-08,2
EMP-0561,2025-09,2
EMP-0561,2025-10,1
EMP-0561,2025-11,1
EMP-0561,2025-12,0
EMP-0562,2025-01,0
EMP-0562,2025-02,0
EMP-0562,2025-03,1
EMP-0562,2025-04,1
EMP-0562,2025-05,0
EMP-0562,2025-06,1
EMP-0562,2025-07,0
EMP-0562,2025-08,1
EMP-0562,2025-09,0
EMP-0562,2025-10,1
EMP-0562,2025-11,0
EMP-0562,2025-12,1
EMP-0563,2025-01,1
EMP-0563,2025-02,1
EMP-0563,2025-03,2
EMP-0563,2025-04,3
EMP-0563,2025-05,0
EMP-0563,2025-06,1
EMP-0563,2025-07,1
EMP-0563,2025-08,0
EMP-0563,2025-09,1
EMP-0563,2025-10,3
EMP-0563,2025-11,2
EMP-0563,2025-12,1
EMP-0564,2025-01,0
EMP-0564,2025-02,3
EMP-0564,2025-03,5
EMP-0564,2025-04,1
EMP-0564,2025-05,1
EMP-0564,2025-06,2
EMP-0564,2025-07,1
EMP-0564,2025-08,2
EMP-0564,2025-09,1
EMP-0564,2025-10,1
EMP-0564,2025-11,1
EMP-0564,2025-12,0
EMP-0565,2025-01,1
EMP-0565,2025-02,2
EMP-0565,2025-03,2
EMP-0565,2025-04,0
EMP-0565,2025-05,2
EMP-0565,2025-06,2
EMP-0565,2025-07,4
EMP-0565,2025-08,0
EMP-0565,2025-09,0
EMP-0565,2025-10,2
EMP-0565,2025-11,1
EMP-0565,2025-12,1
EMP-0566,2025-01,0
EMP-0566,2025-02,0
EMP-0566,2025-03,0
EMP-0566,2025-04,2
EMP-0566,2025-05,0
EMP-0566,2025-06,0
EMP-0566,2025-07,0
EMP-0566,2025-08,0
EMP-0566,2025-09,0
EMP-0566,2025-10,0
EMP-0566,2025-11,1
EMP-0566,2025-12,1
EMP-0567,2025-01,1
EMP-0567,2025-02,1
EMP-0567,2025-03,1
EMP-0567,2025-04,1
EMP-0567,2025-05,1
EMP-0567,2025-06,0
EMP-0567,2025-07,0
EMP-0567,2025-08,1
EMP-0567,2025-09,1
EMP-0567,2025-10,0
EMP-0567,2025-11,0
EMP-0567,2025-12,3
EMP-0568,2025-01,2
EMP-0568,2025-02,4
EMP-0568,2025-03,5
EMP-0568,2025-04,5
EMP-0568,2025-05,3
EMP-0568,2025-06,2
EMP-0568,2025-07,6
EMP-0568,2025-08,0
EMP-0568,2025-09,2
EMP-0568,2025-10,7
EMP-0568,2025-11,4
EMP-0568,2025-12,5
EMP-0569,2025-01,1
EMP-0569,2025-02,1
EMP-0569,2025-03,1
EMP-0569,2025-04,0
EMP-0569,2025-05,2
EMP-0569,2025-06,0
EMP-0569,2025-07,2
EMP-0569,2025-08,1
EMP-0569,2025-09,1
EMP-0569,2025-10,0
EMP-0569,2025-11,0
EMP-0569,2025-12,4
EMP-0570,2025-01,2
EMP-0570,2025-02,2
EMP-0570,2025-03,3
EMP-0570,2025-04,2
EMP-0570,2025-05,1
EMP-0570,2025-06,4
EMP-0570,2025-07,3
EMP-0570,2025-08,1
EMP-0570,2025-09,5
EMP-0570,2025-10,0
EMP-0570,2025-11,3
EMP-0570,2025-12,0
EMP-0571,2025-01,1
EMP-0571,2025-02,7
EMP-0571,2025-03,1
EMP-0571,2025-04,2
EMP-0571,2025-05,1
EMP-0571,2025-06,1
EMP-0571,2025-07,1
EMP-0571,2025-08,3
EMP-0571,2025-09,2
EMP-0571,2025-10,0
EMP-0571,2025-11,3
EMP-0571,2025-12,2
EMP-0572,2025-01,2
EMP-0572,2025-02,5
EMP-0572,2025-03,3
EMP-0572,2025-04,1
EMP-0572,2025-05,4
EMP-0572,2025-06,2
EMP-0572,2025-07,3
EMP-0572,2025-08,1
EMP-0572,2025-09,1
EMP-0572,2025-10,1
EMP-0572,2025-11,2
EMP-0572,2025-12,1
EMP-0573,2025-01,2
EMP-0573,2025-02,3
EMP-0573,2025-03,2
EMP-0573,2025-04,2
EMP-0573,2025-05,1
EMP-0573,2025-06,2
EMP-0573,2025-07,3
EMP-0573,2025-08,3
EMP-0573,2025-09,5
EMP-0573,2025-10,2
EMP-0573,2025-11,1
EMP-0573,2025-12,2
EMP-0574,2025-01,2
EMP-0574,2025-02,3
EMP-0574,2025-03,0
EMP-0574,2025-04,4
EMP-0574,2025-05,3
EMP-0574,2025-06,1
EMP-0574,2025-07,3
EMP-0574,2025-08,2
EMP-0574,2025-09,0
EMP-0574,2025-10,1
EMP-0574,2025-11,1
EMP-0574,2025-12,1
EMP-0575,2025-01,0
EMP-0575,2025-02,5
EMP-0575,2025-03,4
EMP-0575,2025-04,3
EMP-0575,2025-05,2
EMP-0575,2025-06,3
EMP-0575,2025-07,5
EMP-0575,2025-08,1
EMP-0575,2025-09,1
EMP-0575,2025-10,0
EMP-0575,2025-11,1
EMP-0575,2025-12,2
EMP-0576,2025-01,2
EMP-0576,2025-02,0
EMP-0576,2025-03,3
EMP-0576,2025-04,1
EMP-0576,2025-05,3
