employer_id,periode,rata2_DPI
EMP-0534,2025-09,7760100.0
EMP-0534,2025-10,7888700.0
EMP-0534,2025-11,7638700.0
EMP-0534,2025-12,7841400.0
EMP-0535,2025-01,7920100.0
EMP-0535,2025-02,8178100.0
EMP-0535,2025-03,7987700.0
EMP-0535,2025-04,8251100.0
EMP-0535,2025-05,8074700.0
EMP-0535,2025-06,8255800.0
EMP-0535,2025-07,8144300.0
EMP-0535,2025-08,8150500.0
EMP-0535,2025-09,8298400.0
EMP-0535,2025-10,8043000.0
EMP-0535,2025-11,8008700.0
EMP-0535,2025-12,8210400.0
EMP-0536,2025-01,7730500.0
EMP-0536,2025-02,7484600.0
EMP-0536,2025-03,7501100.0
EMP-0536,2025-04,7528900.0
EMP-0536,2025-05,7603200.0
EMP-0536,2025-06,7497500.0
EMP-0536,2025-07,7428400.0
EMP-0536,2025-08,7520600.0
EMP-0536,2025-09,7724600.0
EMP-0536,2025-10,7505000.0
EMP-0536,2025-11,7611800.0
EMP-0536,2025-12,7874300.0
EMP-0537,2025-01,7636600.0
EMP-0537,2025-02,7284800.0
EMP-0537,2025-03,7203800.0
EMP-0537,2025-04,7358000.0
EMP-0537,2025-05,7408300.0
EMP-0537,2025-06,7328400.0
EMP-0537,2025-07,7526300.0
EMP-0537,2025-08,7441100.0
EMP-0537,2025-09,7350400.0
EMP-0537,2025-10,7357600.0
EMP-0537,2025-11,7334600.0
EMP-0537,2025-12,7509900.0
EMP-0538,2025-01,7365300.0
EMP-0538,2025-02,7343900.0
EMP-0538,2025-03,7556900.0
EMP-0538,2025-04,7629300.0
EMP-0538,2025-05,7621700.0
EMP-0538,2025-06,7254600.0
EMP-0538,2025-07,7495700.0
EMP-0538,2025-08,7399000.0
EMP-0538,2025-09,7539600.0
EMP-0538,2025-10,7476300.0
EMP-0538,2025-11,7590200.0
EMP-0538,2025-12,7521200.0
EMP-0539,2025-01,7444900.0
EMP-0539,2025-02,7772500.0
EMP-0539,2025-03,7563900.0
EMP-0539,2025-04,7652600.0
EMP-0539,2025-05,7378600.0
EMP-0539,2025-06,7771100.0
EMP-0539,2025-07,7620100.0
EMP-0539,2025-08,7647900.0
EMP-0539,2025-09,7716200.0
EMP-0539,2025-10,7477900.0
EMP-0539,2025-11,7712800.0
EMP-0539,2025-12,7780600.0
EMP-0540,2025-01,7381300.0
EMP-0540,2025-02,7442300.0
EMP-0540,2025-03,7521400.0
EMP-0540,2025-04,7517100.0
EMP-0540,2025-05,7567100.0
EMP-0540,2025-06,7517000.0
EMP-0540,2025-07,7450200.0
EMP-0540,2025-08,7375400.0
EMP-0540,2025-09,7380400.0
EMP-0540,2025-10,7325900.0
EMP-0540,2025-11,7424100.0
EMP-0540,2025-12,7501300.0
EMP-0541,2025-01,8119500.0
EMP-0541,2025-02,8018000.0
EMP-0541,2025-03,8146300.0
EMP-0541,2025-04,8054900.0
EMP-0541,2025-05,8231300.0
EMP-0541,2025-06,8022600.0
EMP-0541,2025-07,8158100.0
EMP-0541,2025-08,8093600.0
EMP-0541,2025-09,8157800.0
EMP-0541,2025-10,8118200.0
EMP-0541,2025-11,8025600.0
EMP-0541,2025-12,8258700.0
EMP-0542,2025-01,7908900.0
EMP-0542,2025-02,7764000.0
EMP-0542,2025-03,7889900.0
EMP-0542,2025-04,7731300.0
EMP-0542,2025-05,8020000.0
EMP-0542,2025-06,8022400.0
EMP-0542,2025-07,8024500.0
EMP-0542,2025-08,7934600.0
EMP-0542,2025-09,7826500.0
EMP-0542,2025-10,7836000.0
EMP-0542,2025-11,8113200.0
EMP-0542,2025-12,8102000.0
EMP-0543,2025-01,7233100.0
EMP-0543,2025-02,7562800.0
EMP-0543,2025-03,7494600.0
EMP-0543,2025-04,7478000.0
EMP-0543,2025-05,7557200.0
EMP-0543,2025-06,7490900.0
EMP-0543,2025-07,7384900.0
EMP-0543,2025-08,7229100.0
EMP-0543,2025-09,7334800.0
EMP-0543,2025-10,7338000.0
EMP-0543,2025-11,7479300.0
EMP-0543,2025-12,7419500.0
EMP-0544,2025-01,7962800.0
EMP-0544,2025-02,7682300.0
EMP-0544,2025-03,8001800.0
EMP-0544,2025-04,8046400.0
EMP-0544,2025-05,7895100.0
EMP-0544,2025-06,7724700.0
EMP-0544,2025-07,7808300.0
EMP-0544,2025-08,7841300.0
EMP-0544,2025-09,7878700.0
EMP-0544,2025-10,7849500.0
EMP-0544,2025-11,7880000.0
EMP-0544,2025-12,7836200.0
EMP-0545,2025-01,7137300.0
EMP-0545,2025-02,7233200.0
EMP-0545,2025-03,7252800.0
EMP-0545,2025-04,7019200.0
EMP-0545,2025-05,7348000.0
EMP-0545,2025-06,7248000.0
EMP-0545,2025-07,7347100.0
EMP-0545,2025-08,7381800.0
EMP-0545,2025-09,7186400.0
EMP-0545,2025-10,7289700.0
EMP-0545,2025-11,7135000.0
EMP-0545,2025-12,7146700.0
EMP-0546,2025-01,7259500.0
EMP-0546,2025-02,7479900.0
EMP-0546,2025-03,7461100.0
EMP-0546,2025-04,7295000.0
EMP-0546,2025-05,7341900.0
EMP-0546,2025-06,7554300.0
EMP-0546,2025-07,7327200.0
EMP-0546,2025-08,7444000.0
EMP-0546,2025-09,7403900.0
EMP-0546,2025-10,7481400.0
EMP-0546,2025-11,7329600.0
EMP-0546,2025-12,7435000.0
EMP-0547,2025-01,7853900.0
EMP-0547,2025-02,8077800.0
EMP-0547,2025-03,7516800.0
EMP-0547,2025-04,7843100.0
EMP-0547,2025-05,8054200.0
EMP-0547,2025-06,7736700.0
EMP-0547,2025-07,7813900.0
EMP-0547,2025-08,7875500.0
EMP-0547,2025-09,7544200.0
EMP-0547,2025-10,7827500.0
EMP-0547,2025-11,7703500.0
EMP-0547,2025-12,8035800.0
EMP-0548,2025-01,7196700.0
EMP-0548,2025-02,7161700.0
EMP-0548,2025-03,7232900.0
EMP-0548,2025-04,7293500.0
EMP-0548,2025-05,7371800.0
EMP-0548,2025-06,7248500.0
EMP-0548,2025-07,7094200.0
EMP-0548,2025-08,7170200.0
EMP-0548,2025-09,7178000.0
EMP-0548,2025-10,7241600.0
EMP-0548,2025-11,7227900.0
EMP-0548,2025-12,7407100.0
EMP-0549,2025-01,7144500.0
EMP-0549,2025-02,7349700.0
EMP-0549,2025-03,7073100.0
EMP-0549,2025-04,7192300.0
EMP-0549,2025-05,7083700.0
EMP-0549,2025-06,7177700.0
EMP-0549,2025-07,7396200.0
EMP-0549,2025-08,7362000.0
EMP-0549,2025-09,7206700.0
EMP-0549,2025-10,7233700.0
EMP-0549,2025-11,7216700.0
EMP-0549,2025-12,7133300.0
EMP-0550,2025-01,7424900.0
EMP-0550,2025-02,7596700.0
EMP-0550,2025-03,7642600.0
EMP-0550,2025-04,7507000.0
EMP-0550,2025-05,7412300.0
EMP-0550,2025-06,7550200.0
EMP-0550,2025-07,7694100.0
EMP-0550,2025-08,7682500.0
EMP-0550,2025-09,7506400.0
EMP-0550,2025-10,7409500.0
EMP-0550,2025-11,7506100.0
EMP-0550,2025-12,7501800.0
EMP-0551,2025-01,7453100.0
EMP-0551,2025-02,7404800.0
EMP-0551,2025-03,7347600.0
EMP-0551,2025-04,7650600.0
EMP-0551,2025-05,7148000.0
EMP-0551,2025-06,7322500.0
EMP-0551,2025-07,7354400.0
EMP-0551,2025-08,7267400.0
EMP-0551,2025-09,7669800.0
EMP-0551,2025-10,7668600.0
EMP-0551,2025-11,7342400.0
EMP-0551,2025-12,7559700.0
EMP-0552,2025-01,7720500.0
EMP-0552,2025-02,7672400.0
EMP-0552,2025-03,7756600.0
EMP-0552,2025-04,7635700.0
EMP-0552,2025-05,7717000.0
EMP-0552,2025-06,7789300.0
EMP-0552,2025-07,7587800.0
EMP-0552,2025-08,7690400.0
EMP-0552,2025-09,7445600.0
EMP-0552,2025-10,7743300.0
EMP-0552,2025-11,7887300.0
EMP-0552,2025-12,7519600.0
EMP-0553,2025-01,7840500.0
EMP-0553,2025-02,7803700.0
EMP-0553,2025-03,7672800.0
EMP-0553,2025-04,7843200.0
EMP-0553,2025-05,7877500.0
EMP-0553,2025-06,7705000.0
EMP-0553,2025-07,7803300.0
EMP-0553,2025-08,7730700.0
EMP-0553,2025-09,7781400.0
EMP-0553,2025-10,7673700.0
EMP-0553,2025-11,7775200.0
EMP-0553,2025-12,7997200.0
EMP-0554,2025-01,7169900.0
EMP-0554,2025-02,7102100.0
EMP-0554,2025-03,7262700.0
EMP-0554,2025-04,7170400.0
EMP-0554,2025-05,7179700.0
EMP-0554,2025-06,7264300.0
EMP-0554,2025-07,7080900.0
EMP-0554,2025-08,7058300.0
EMP-0554,2025-09,7320500.0
EMP-0554,2025-10,7037700.0
EMP-0554,2025-11,7141400.0
EMP-0554,2025-12,7051900.0
EMP-0555,2025-01,7767600.0
EMP-0555,2025-02,7597000.0
EMP-0555,2025-03,7498400.0
EMP-0555,2025-04,7729600.0
EMP-0555,2025-05,7767600.0
EMP-0555,2025-06,7920500.0
EMP-0555,2025-07,7962200.0
EMP-0555,2025-08,7690900.0
EMP-0555,2025-09,7828800.0
EMP-0555,2025-10,7759600.0
EMP-0555,2025-11,7723400.0
EMP-0555,2025-12,7718800.0
EMP-0556,2025-01,7293800.0
EMP-0556,2025-02,7187200.0
EMP-0556,2025-03,7227100.0
EMP-0556,2025-04,7451600.0
EMP-0556,2025-05,7272300.0
EMP-0556,2025-06,7512300.0
EMP-0556,2025-07,7095700.0
EMP-0556,2025-08,7228900.0
EMP-0556,2025-09,7116900.0
EMP-0556,2025-10,7153800.0
EMP-0556,2025-11,7195500.0
EMP-0556,2025-12,7320400.0
EMP-0557,2025-01,7257400.0
EMP-0557,2025-02,7411800.0
EMP-0557,2025-03,7070400.0
EMP-0557,2025-04,7169600.0
EMP-0557,2025-05,7340500.0
EMP-0557,2025-06,7149600.0
EMP-0557,2025-07,7230300.0
EMP-0557,2025-08,7263500.0
EMP-0557,2025-09,7213200.0
EMP-0557,2025-10,7146100.0
EMP-0557,2025-11,7110200.0
EMP-0557,2025-12,7076300.0
EMP-0558,2025-01,5286100.0
EMP-0558,2025-02,5297200.0
EMP-0558,2025-03,5192200.0
EMP-0558,2025-04,5214800.0
EMP-0558,2025-05,5392500.0
EMP-0558,2025-06,5198900.0
EMP-0558,2025-07,5158500.0
EMP-0558,2025-08,5349500.0
EMP-0558,2025-09,5342700.0
EMP-0558,2025-10,5299100.0
EMP-0558,2025-11,5363800.0
EMP-0558,2025-12,5100000.0
EMP-0559,2025-01,7700900.0
EMP-0559,2025-02,7620400.0
EMP-0559,2025-03,7689000.0
EMP-0559,2025-04,7515100.0
EMP-0559,2025-05,7487200.0
EMP-0559,2025-06,7660500.0
EMP-0559,2025-07,7585600.0
EMP-0559,2025-08,7581700.0
EMP-0559,2025-09,7690000.0
EMP-0559,2025-10,7456600.0
EMP-0559,2025-11,7765700.0
EMP-0559,2025-12,7641300.0
EMP-0560,2025-01,4520100.0
EMP-0560,2025-02,4496400.0
EMP-0560,2025-03,4729300.0
EMP-0560,2025-04,4562800.0
EMP-0560,2025-05,4595600.0
EMP-0560,2025-06,4675700.0
EMP-0560,2025-07,4509600.0
EMP-0560,2025-08,4531500.0
EMP-0560,2025-09,4534400.0
EMP-0560,2025-10,4513400.0
EMP-0560,2025-11,4629700.0
EMP-0560,2025-12,4743600.0
EMP-0561,2025-01,7441300.0
EMP-0561,2025-02,7643900.0
EMP-0561,2025-03,7546700.0
EMP-0561,2025-04,7688400.0
EMP-0561,2025-05,7743200.0
EMP-0561,2025-06,7581100.0
EMP-0561,2025-07,7629200.0
EMP-0561,2025-08,7696700.0
EMP-0561,2025-09,7672000.0
EMP-0561,2025-10,7701300.0
EMP-0561,2025-11,7525000.0
EMP-0561,2025-12,7500200.0
EMP-0562,2025-01,7109700.0
EMP-0562,2025-02,7012300.0
EMP-0562,2025-03,7206000.0
EMP-0562,2025-04,7068900.0
EMP-0562,2025-05,6969100.0
EMP-0562,2025-06,7071600.0
EMP-0562,2025-07,7043800.0
EMP-0562,2025-08,7239300.0
EMP-0562,2025-09,7145600.0
EMP-0562,2025-10,7277100.0
EMP-0562,2025-11,7058000.0
EMP-0562,2025-12,7222700.0
EMP-0563,2025-01,7580100.0
EMP-0563,2025-02,7516700.0
EMP-0563,2025-03,7525600.0
EMP-0563,2025-04,7495500.0
EMP-0563,2025-05,7576400.0
EMP-0563,2025-06,7599000.0
EMP-0563,2025-07,7560500.0
EMP-0563,2025-08,7654300.0
EMP-0563,2025-09,7425000.0
EMP-0563,2025-10,7439300.0
EMP-0563,2025-11,7551800.0
EMP-0563,2025-12,7580500.0
EMP-0564,2025-01,7178600.0
EMP-0564,2025-02,7518100.0
EMP-0564,2025-03,7297400.0
EMP-0564,2025-04,7151200.0
EMP-0564,2025-05,7228700.0
EMP-0564,2025-06,7254500.0
EMP-0564,2025-07,7548500.0
EMP-0564,2025-08,7188200.0
EMP-0564,2025-09,7272200.0
EMP-0564,2025-10,7226100.0
EMP-0564,2025-11,7339500.0
EMP-0564,2025-12,7227900.0
EMP-0565,2025-01,7560700.0
EMP-0565,2025-02,7382700.0
EMP-0565,2025-03,7338600.0
EMP-0565,2025-04,7408400.0
EMP-0565,2025-05,7591800.0
EMP-0565,2025-06,7216700.0
EMP-0565,2025-07,7464000.0
EMP-0565,2025-08,7420200.0
EMP-0565,2025-09,7588600.0
EMP-0565,2025-10,7564300.0
EMP-0565,2025-11,7290500.0
EMP-0565,2025-12,7588400.0
EMP-0566,2025-01,7695400.0
EMP-0566,2025-02,7424800.0
EMP-0566,2025-03,7433900.0
EMP-0566,2025-04,7539800.0
EMP-0566,2025-05,7677700.0
EMP-0566,2025-06,7641000.0
EMP-0566,2025-07,7624500.0
EMP-0566,2025-08,7487000.0
EMP-0566,2025-09,7485200.0
EMP-0566,2025-10,7561200.0
EMP-0566,2025-11,7507500.0
EMP-0566,2025-12,7622500.0
EMP-0567,2025-01,7670400.0
EMP-0567,2025-02,7824600.0
EMP-0567,2025-03,7756300.0
EMP-0567,2025-04,7646300.0
EMP-0567,2025-05,7580400.0
EMP-0567,2025-06,7571000.0
EMP-0567,2025-07,7777500.0
EMP-0567,2025-08,7625600.0
EMP-0567,2025-09,7621000.0
EMP-0567,2025-10,7738200.0
EMP-0567,2025-11,7677100.0
EMP-0567,2025-12,7712600.0
EMP-0568,2025-01,7191800.0
EMP-0568,2025-02,7058600.0
EMP-0568,2025-03,7281800.0
EMP-0568,2025-04,7237400.0
EMP-0568,2025-05,7162100.0
EMP-0568,2025-06,7107500.0
EMP-0568,2025-07,7221500.0
EMP-0568,2025-08,7172300.0
EMP-0568,2025-09,7155800.0
EMP-0568,2025-10,7241900.0
EMP-0568,2025-11,7282900.0
EMP-0568,2025-12,6996400.0
EMP-0569,2025-01,7346200.0
EMP-0569,2025-02,7177000.0
EMP-0569,2025-03,7344700.0
EMP-0569,2025-04,7188800.0
EMP-0569,2025-05,7476500.0
EMP-0569,2025-06,7297400.0
EMP-0569,2025-07,7239400.0
EMP-0569,2025-08,7427100.0
EMP-0569,2025-09,7349600.0
EMP-0569,2025-10,7411600.0
EMP-0569,2025-11,7341700.0
EMP-0569,2025-12,7481800.0
EMP-0570,2025-01,7849000.0
EMP-0570,2025-02,7509200.0
EMP-0570,2025-03,7679800.0
EMP-0570,2025-04,7547200.0
EMP-0570,2025-05,7748600.0
EMP-0570,2025-06,7565900.0
EMP-0570,2025-07,7653900.0
EMP-0570,2025-08,7546300.0
EMP-0570,2025-09,7727700.0
EMP-0570,2025-10,7545700.0
EMP-0570,2025-11,7813000.0
EMP-0570,2025-12,7506800.0
EMP-0571,2025-01,7903700.0
EMP-0571,2025-02,7969700.0
EMP-0571,2025-03,7819800.0
EMP-0571,2025-04,7605400.0
EMP-0571,2025-05,7966600.0
EMP-0571,2025-06,7793900.0
EMP-0571,2025-07,8126200.0
EMP-0571,2025-08,7755000.0
EMP-0571,2025-09,7781000.0
EMP-0571,2025-10,7913100.0
EMP-0571,2025-11,7915100.0
EMP-0571,2025-12,7875300.0
EMP-0572,2025-01,7262700.0
EMP-0572,2025-02,7250000.0
EMP-0572,2025-03,7145900.0
EMP-0572,2025-04,7049800.0
EMP-0572,2025-05,7366200.0
EMP-0572,2025-06,7303500.0
EMP-0572,2025-07,7375400.0
EMP-0572,2025-08,7229200.0
EMP-0572,2025-09,7199200.0
EMP-0572,2025-10,7277700.0
EMP-0572,2025-11,7370200.0
EMP-0572,2025-12,7251700.0
EMP-0573,2025-01,7192500.0
EMP-0573,2025-02,7424500.0
EMP-0573,2025-03,7314100.0
EMP-0573,2025-04,7242200.0
EMP-0573,2025-05,7271500.0
EMP-0573,2025-06,7434100.0
EMP-0573,2025-07,7395800.0
EMP-0573,2025-08,7332400.0
EMP-0573,2025-09,7240300.0
EMP-0573,2025-10,7368400.0
EMP-0573,2025-11,7307700.0
EMP-0573,2025-12,7497400.0
EMP-0574,2025-01,7559200.0
EMP-0574,2025-02,7682600.0
EMP-0574,2025-03,7648400.0
EMP-0574,2025-04,8005300.0
EMP-0574,2025-05,7805500.0
EMP-0574,2025-06,7690200.0
EMP-0574,2025-07,7671600.0
EMP-0574,2025-08,7794100.0
EMP-0574,2025-09,7799600.0
EMP-0574,2025-10,7348900.0
EMP-0574,2025-11,7758600.0
EMP-0574,2025-12,7687700.0
EMP-0575,2025-01,7640700.0
EMP-0575,2025-02,7409900.0
EMP-0575,2025-03,7778600.0
EMP-0575,2025-04,7763700.0
EMP-0575,2025-05,7471500.0
EMP-0575,2025-06,7649200.0
EMP-0575,2025-07,7603700.0
EMP-0575,2025-08,7587900.0
EMP-0575,2025-09,7534500.0
EMP-0575,2025-10,7599200.0
EMP-0575,2025-11,7551900.0
EMP-0575,2025-12,7733600.0
EMP-0576,2025-01,7649200.0
EMP-0576,2025-02,7801100.0
EMP-0576,2025-03,7895500.0
EMP-0576,2025-04,7792800.0
EMP-0576,2025-05,7718000.0
EMP-0576,2025-06,7784000.0
EMP-0576,2025-07,7807900.0
EMP-0576,2025-08,7584200.0
EMP-0576,2025-09,7793500.0
EMP-0576,2025-10,7652700.0
EMP-0576,2025-11,7887400.0
EMP-0576,2025-12,7627300.0
EMP-0577,2025-01,7449500.0
EMP-0577,2025-02,7481100.0
EMP-0577,2025-03,7423600.0
EMP-0577,2025-04,7306400.0
EMP-0577,2025-05,7360600.0
EMP-0577,2025-06,7340200.0
EMP-0577,2025-07,7349500.0
EMP-0577,2025-08,7350200.0
EMP-0577,2025-09,7518300.0
EMP-0577,2025-10,7620000.0
EMP-0577,2025-11,7299000.0
EMP-0577,2025-12,7377000.0
EMP-0578,2025-01,7250900.0
EMP-0578,2025-02,7221600.0
EMP-0578,2025-03,7281200.0
EMP-0578,2025-04,7226000.0
EMP-0578,2025-05,6998200.0
EMP-0578,2025-06,7026300.0
EMP-0578,2025-07,7424100.0
EMP-0578,2025-08,7215400.0
EMP-0578,2025-09,7318300.0
EMP-0578,2025-10,7178000.0
EMP-0578,2025-11,7209100.0
EMP-0578,2025-12,7166400.0
EMP-0579,2025-01,7807800.0
EMP-0579,2025-02,8075300.0
EMP-0579,2025-03,7919700.0
EMP-0579,2025-04,7665000.0
EMP-0579,2025-05,8115700.0
EMP-0579,2025-06,8075500.0
EMP-0579,2025-07,7889400.0
EMP-0579,2025-08,8138000.0
EMP-0579,2025-09,7893900.0
EMP-0579,2025-10,7914100.0
EMP-0579,2025-11,7930600.0
EMP-0579,2025-12,7761600.0
EMP-0580,2025-01,8324200.0
EMP-0580,2025-02,8310900.0
EMP-0580,2025-03,8339000.0
EMP-0580,2025-04,8067100.0
EMP-0580,2025-05,8187400.0
EMP-0580,2025-06,8219700.0
EMP-0580,2025-07,8156900.0
EMP-0580,2025-08,8313100.0
EMP-0580,2025-09,8407000.0
EMP-0580,2025-10,8426600.0
EMP-0580,2025-11,8217900.0
EMP-0580,2025-12,8296100.0
EMP-0581,2025-01,8301600.0
EMP-0581,2025-02,8354400.0
EMP-0581,2025-03,8404000.0
EMP-0581,2025-04,8139100.0
EMP-0581,2025-05,8307000.0
EMP-0581,2025-06,8378000.0
EMP-0581,2025-07,8176300.0
EMP-0581,2025-08,8379200.0
EMP-0581,2025-09,8225800.0
EMP-0581,2025-10,8080800.0
EMP-0581,2025-11,8118800.0
EMP-0581,2025-12,8028500.0
EMP-0582,2025-01,7732100.0
EMP-0582,2025-02,7542800.0
EMP-0582,2025-03,7566200.0
EMP-0582,2025-04,7597400.0
EMP-0582,2025-05,7385300.0
EMP-0582,2025-06,7564600.0
EMP-0582,2025-07,7311700.0
EMP-0582,2025-08,7528200.0
EMP-0582,2025-09,7692300.0
EMP-0582,2025-10,7645900.0
EMP-0582,2025-11,7527100.0
EMP-0582,2025-12,7599500.0
EMP-0583,2025-01,7983500.0
EMP-0583,2025-02,7857900.0
EMP-0583,2025-03,8036600.0
EMP-0583,2025-04,7981900.0
EMP-0583,2025-05,7824300.0
EMP-0583,2025-06,8092600.0
EMP-0583,2025-07,7917800.0
EMP-0583,2025-08,7936400.0
EMP-0583,2025-09,8074900.0
EMP-0583,2025-10,8107800.0
EMP-0583,2025-11,7923600.0
EMP-0583,2025-12,7992700.0
EMP-0584,2025-01,8230600.0
EMP-0584,2025-02,8202200.0
EMP-0584,2025-03,7983300.0
EMP-0584,2025-04,8281600.0
EMP-0584,2025-05,8049200.0
EMP-0584,2025-06,8138400.0
EMP-0584,2025-07,8307600.0
EMP-0584,2025-08,8316200.0
EMP-0584,2025-09,8132400.0
EMP-0584,2025-10,8139500.0
EMP-0584,2025-11,8103800.0
EMP-0584,2025-12,8042600.0
EMP-0585,2025-01,7995700.0
EMP-0585,2025-02,7727800.0
EMP-0585,2025-03,7781000.0
EMP-0585,2025-04,7832600.0
EMP-0585,2025-05,7679600.0
EMP-0585,2025-06,7963200.0
EMP-0585,2025-07,7805700.0
EMP-0585,2025-08,7777200.0
EMP-0585,2025-09,7929900.0
EMP-0585,2025-10,7911600.0
EMP-0585,2025-11,8035100.0
EMP-0585,2025-12,7753700.0
EMP-0586,2025-01,8163000.0
EMP-0586,2025-02,8215200.0
EMP-0586,2025-03,7881400.0
EMP-0586,2025-04,8081800.0
EMP-0586,2025-05,7958600.0
EMP-0586,2025-06,7810600.0
EMP-0586,2025-07,8190300.0
EMP-0586,2025-08,7975200.0
EMP-0586,2025-09,7883700.0
EMP-0586,2025-10,7960700.0
EMP-0586,2025-11,7914800.0
EMP-0586,2025-12,7927200.0
EMP-0587,2025-01,8390300.0
EMP-0587,2025-02,8132800.0
EMP-0587,2025-03,8278800.0
EMP-0587,2025-04,8140400.0
EMP-0587,2025-05,8167900.0
EMP-0587,2025-06,8302900.0
EMP-0587,2025-07,8193000.0
EMP-0587,2025-08,8347800.0
EMP-0587,2025-09,8068900.0
EMP-0587,2025-10,8005800.0
EMP-0587,2025-11,7950600.0
EMP-0587,2025-12,8318600.0
EMP-0588,2025-01,7707700.0
EMP-0588,2025-02,7968800.0
EMP-0588,2025-03,7594900.0
EMP-0588,2025-04,7810700.0
EMP-0588,2025-05,7799000.0
EMP-0588,2025-06,7856200.0
EMP-0588,2025-07,7669900.0
EMP-0588,2025-08,7937400.0
EMP-0588,2025-09,7738900.0
EMP-0588,2025-10,8023600.0
EMP-0588,2025-11,7816000.0
EMP-0588,2025-12,7878300.0
EMP-0589,2025-01,5424700.0
EMP-0589,2025-02,5606900.0
EMP-0589,2025-03,5161700.0
EMP-0589,2025-04,5294400.0
EMP-0589,2025-05,5496900.0
EMP-0589,2025-06,5467300.0
EMP-0589,2025-07,5329700.0
EMP-0589,2025-08,5378900.0
EMP-0589,2025-09,5636100.0
EMP-0589,2025-10,5533800.0
EMP-0589,2025-11,5149400.0
EMP-0589,2025-12,5353000.0
EMP-0590,2025-01,7811500.0
EMP-0590,2025-02,7884200.0
EMP-0590,2025-03,8099100.0
EMP-0590,2025-04,7888700.0
EMP-0590,2025-05,7637700.0
EMP-0590,2025-06,7684800.0
EMP-0590,2025-07,8039900.0
EMP-0590,2025-08,7749200.0
EMP-0590,2025-09,7779800.0
EMP-0590,2025-10,7662200.0
EMP-0590,2025-11,7956700.0
EMP-0590,2025-12,7832600.0
EMP-0591,2025-01,7836100.0
EMP-0591,2025-02,7567200.0
EMP-0591,2025-03,7731600.0
EMP-0591,2025-04,7751800.0
EMP-0591,2025-05,7782200.0
EMP-0591,2025-06,7764700.0
EMP-0591,2025-07,7785600.0
EMP-0591,2025-08,7659400.0
EMP-0591,2025-09,7730500.0
EMP-0591,2025-10,7737400.0
EMP-0591,2025-11,7903600.0
EMP-0591,2025-12,7687100.0
EMP-0592,2025-01,7675600.0
EMP-0592,2025-02,7714600.0
EMP-0592,2025-03,7769400.0
EMP-0592,2025-04,7816100.0
EMP-0592,2025-05,7698900.0
EMP-0592,2025-06,7543100.0
EMP-0592,2025-07,7635100.0
EMP-0592,2025-08,7550600.0
EMP-0592,2025-09,7861200.0
EMP-0592,2025-10,7894600.0
EMP-0592,2025-11,7740900.0
EMP-0592,2025-12,7764800.0
EMP-0593,2025-01,7636700.0
EMP-0593,2025-02,7453500.0
EMP-0593,2025-03,7717600.0
EMP-0593,2025-04,7493200.0
EMP-0593,2025-05,7669900.0
EMP-0593,2025-06,7594200.0
EMP-0593,2025-07,7921700.0
EMP-0593,2025-08,7632400.0
EMP-0593,2025-09,7686500.0
EMP-0593,2025-10,7709800.0
EMP-0593,2025-11,7685000.0
EMP-0593,2025-12,7643200.0
EMP-0594,2025-01,7950100.0
EMP-0594,2025-02,7896900.0
EMP-0594,2025-03,7949400.0
EMP-0594,2025-04,7711300.0
EMP-0594,2025-05,7760600.0
EMP-0594,2025-06,7986800.0
EMP-0594,2025-07,8132000.0
EMP-0594,2025-08,7986600.0
EMP-0594,2025-09,7859200.0
EMP-0594,2025-10,7773100.0
EMP-0594,2025-11,8038600.0
EMP-0594,2025-12,7877500.0
EMP-0595,2025-01,8146200.0
EMP-0595,2025-02,8174600.0
EMP-0595,2025-03,8174300.0
EMP-0595,2025-04,8008600.0
EMP-0595,2025-05,8150600.0
EMP-0595,2025-06,8189100.0
EMP-0595,2025-07,8148700.0
EMP-0595,2025-08,7923900.0
EMP-0595,2025-09,8347500.0
EMP-0595,2025-10,8025700.0
EMP-0595,2025-11,8168400.0
EMP-0595,2025-12,8198900.0
EMP-0596,2025-01,5766900.0
EMP-0596,2025-02,5778700.0
EMP-0596,2025-03,5663500.0
EMP-0596,2025-04,5802900.0
EMP-0596,2025-05,5801400.0
EMP-0596,2025-06,5602200.0
EMP-0596,2025-07,5602200.0
EMP-0596,2025-08,5792900.0
EMP-0596,2025-09,5636500.0
EMP-0596,2025-10,5894800.0
EMP-0596,2025-11,5695800.0
EMP-0596,2025-12,5826100.0
EMP-0597,2025-01,8309500.0
EMP-0597,2025-02,7943400.0
EMP-0597,2025-03,8096800.0
EMP-0597,2025-04,7831800.0
EMP-0597,2025-05,7730000.0
EMP-0597,2025-06,7985600.0
EMP-0597,2025-07,8047400.0
EMP-0597,2025-08,8075700.0
EMP-0597,2025-09,8111200.0
EMP-0597,2025-10,7942400.0
EMP-0597,2025-11,7990600.0
EMP-0597,2025-12,8080300.0
EMP-0598,2025-01,7737300.0
EMP-0598,2025-02,7712600.0
EMP-0598,2025-03,7793600.0
EMP-0598,2025-04,7774600.0
EMP-0598,2025-05,7805700.0
EMP-0598,2025-06,7768700.0
EMP-0598,2025-07,7801100.0
EMP-0598,2025-08,7763400.0
EMP-0598,2025-09,7675800.0
EMP-0598,2025-10,7753000.0
EMP-0598,2025-11,7669500.0
EMP-0598,2025-12,7661800.0
EMP-0599,2025-01,8093100.0
EMP-0599,2025-02,7872700.0
EMP-0599,2025-03,7961100.0
EMP-0599,2025-04,7875300.0
